,Scenario,Assumption,Climate,CVPTOTALDEL,C_CAA003,C_CAA003_CVC,C_CAA003_CVP,C_CAA003_IF,C_CAA003_SWP,C_CAA003_SWP_TD,C_CAA003_TD,C_CAA003_WTS,C_DMC000,C_DMC000_CVP,C_DMC000_IF,C_DMC000_TD,C_OMR014,C_SAC000,C_SAC017,C_SAC029B,C_SAC030,C_SAC041,C_SAC048,C_SAC083,C_SAC085,C_SAC097,C_SAC240,D408,DELTAINFLOWFORNDOI,DELTARDV_TOTAL,DELTAR_A_DV,DEL_CVP_PAG_N,DEL_CVP_PAG_S,DEL_CVP_PEX_S,DEL_CVP_PMI_S,DEL_CVP_PRF_N,DEL_CVP_PRF_S,DEL_CVP_PSC_N,DEL_CVP_TOTAL_N,DEL_CVP_TOTAL_S,DEL_SWP_PIN,D_OMR027_CAA000,D_OMR028_DMC000,D_SAC030_MOK014,EM_EC_MONTH,EXPORTACTUALIF,EXPORTACTUALTD,JP_EC_MONTH,MRDO_FINALDV,NDOI,NDOI_ADD,NDOI_ADD_ANN,NDOI_ADD_CVP,NDOI_ADD_SWP,NDOI_MIN,PERDV_CVPAG_S,PERDV_CVPAG_SYS,PERDV_CVPEX_S,PERDV_CVPMI_S,PERDV_CVPMI_SYS,PERDV_CVPRF_S,PERDV_CVPRF_SYS,PERDV_CVPSC_SYS,PERDV_SWP_FSC,PERDV_SWP_MWD1,RS_EC_MONTH,SHORT_CVP_TOT_N,SHORT_CVP_TOT_S,SHORT_SWP_TOTA,SHORT_SWP_TOT_S,SHORT_SWP_TOT_N,SP_SAC066_YBP020,SP_SAC083_YBP037,SWP_CO_FEATH,SWP_CO_NBAY,SWP_CO_TOTAL,SWP_IN_FEATH,SWP_IN_NBAY,SWP_IN_TOTAL,SWP_LOSS,SWP_PERDELDV,SWP_TA_FEATH,SWP_TA_NBAY,SWP_TA_TOTAL,S_FOLSM,S_MCLRE,S_MELON,S_MLRTN,S_OROVL,S_PEDRO,S_SHSTA,S_SLUIS_CVP,S_SLUIS_SWP,S_TRNTY,S_WKYTN,S_LOSVQ,WYT_SAC_,X2_PRV,SWP_CO_ACFC,SWP_CO_ACWD,SWP_CO_AVEK,SWP_CO_CLA,SWP_CO_CLWA1,SWP_CO_CLWA2,SWP_CO_CVWD,SWP_CO_DESERT,SWP_CO_DUDLEY,SWP_CO_EMPIRE,SWP_CO_KERN,SWP_CO_KINGS,SWP_CO_LCID,SWP_CO_MWA,SWP_CO_MWD,SWP_CO_NAPA,SWP_CO_OAK,SWP_CO_PWD,SWP_CO_SB,SWP_CO_SBV,SWP_CO_SCV,SWP_CO_SGP,SWP_CO_SGV,SWP_CO_SLO,SWP_CO_SOLANO,SWP_CO_TULARE,SWP_CO_VC,SWP_IN_ACFC,SWP_IN_ACWD,SWP_IN_AVEK,SWP_IN_CLA,SWP_IN_CLWA1,SWP_IN_CLWA2,SWP_IN_CVWD,SWP_IN_DESERT,SWP_IN_DUDLEY,SWP_IN_EMPIRE,SWP_IN_KERN,SWP_IN_KINGS,SWP_IN_LCID,SWP_IN_MWA,SWP_IN_MWD,SWP_IN_NAPA,SWP_IN_OAK,SWP_IN_PWD,SWP_IN_SB,SWP_IN_SBV,SWP_IN_SCV,SWP_IN_SGP,SWP_IN_SGV,SWP_IN_SLO,SWP_IN_SOLANO,SWP_IN_TULARE,SWP_IN_VC,SWP_TA_ACFC,SWP_TA_ACWD,SWP_TA_AVEK,SWP_TA_CLA,SWP_TA_CLWA1,SWP_TA_CLWA2,SWP_TA_CVWD,SWP_TA_DESERT,SWP_TA_DUDLEY,SWP_TA_EMPIRE,SWP_TA_KERNAG,SWP_TA_KERNMI,SWP_TA_KINGS,SWP_TA_LCID,SWP_TA_MWA,SWP_TA_MWD,SWP_TA_NAPA,SWP_TA_OAK,SWP_TA_PWD,SWP_TA_SB,SWP_TA_SBV,SWP_TA_SCV,SWP_TA_SGP,SWP_TA_SGV,SWP_TA_SLO,SWP_TA_SOLANO,SWP_TA_TULARE,SWP_TA_VC,C_CAA087,C_CAA087_CVP,C_CAA087_SWP,C_CAA095,C_CAA109,C_CAA143,C_CAA155,C_CAA156,C_CAA165,C_CAA172,C_CAA173,C_CAA181,C_CAA183,C_CAA184,C_CAA185,C_CAA194,C_CAA207,C_CAA210,C_CAA220,C_CAA238,C_CAA239,C_CAA240,C_CAA241,C_CAA242,C_CAA245,C_CAA262,C_CAA278,C_CAA279,C_CAA280,C_CAA293,icy,icm,iwy,iwm,cfs_taf
1922-10-31 23:59:59,DCR23_Baseline,DCR 2023,Current,3135.46,3354.06,0.0,0.0,0.0,3354.06,3354.06,3354.06,0.0,4098.72,4098.72,0.0,4098.72,-5844.91,9213.35,7812.69,2920.2,10911.56,13757.76,13782.22,12258.6,7686.1,6039.29,7408.4,225.7,17503.09,2649.47,2649.47,130.15,1130.15,572.7,199.61,335.68,1119.46,1175.47,1661.96,3135.46,0.0,3356.96,4098.72,2846.2,416.68,0.0,7452.78,342.93,8437.5,8437.5,0.0,0.0,0.0,0.0,8437.5,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,250.39,-0.0,0.36,13.92,0.0,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,0.76,44.06,82.13,4752.26,685.67,674.6,1748.12,299.92,2140.35,1573.32,3239.03,112.46,563.04,1552.37,217.0,160.0,2.0,79.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.97,47.62,114.32,2.58,16.85,31.78,171.07,71.68,41.75,4.87,602.66,136.65,15.89,2.75,57.0,2721.63,28.95,2.86,14.96,43.17,126.23,147.38,16.56,31.92,13.9,53.18,83.54,16.45,5057.6,802.25,4255.35,5057.6,4865.89,4477.46,4387.28,4382.93,4377.85,4289.64,4284.76,4268.87,4185.32,4143.57,3989.82,3281.53,3281.53,3281.53,3266.34,3266.34,3220.19,3220.19,3220.19,3116.93,3116.93,3116.93,3112.34,3060.06,3057.76,3057.76,1922,10,1923,1,0.061487603
1922-11-30 23:59:59,DCR23_Baseline,DCR 2023,Current,1573.64,6680.0,0.0,0.0,0.0,6680.0,6680.0,6680.0,0.0,4600.0,4600.0,0.0,4600.0,-8522.21,7502.85,9588.1,2902.45,11750.25,13632.28,13690.57,8857.12,8822.92,4444.47,4949.45,152.24,17779.1,2649.47,2649.47,77.54,345.2,383.43,258.88,231.47,502.78,0.0,321.4,1573.64,0.0,6680.49,4600.0,1882.03,371.02,0.0,11280.0,210.7,4500.0,7909.77,3409.77,0.0,3409.77,0.0,4500.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,219.76,0.0,0.27,0.0,0.0,0.0,0.0,8.07,0.0,0.0,0.0,0.0,0.0,0.0,65.49,0.76,30.56,72.67,4305.65,567.0,674.6,1770.54,318.87,2119.09,1575.86,3226.7,292.24,720.28,1549.05,206.0,159.88,2.0,80.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67,60.48,98.15,1.94,16.14,25.39,176.72,74.01,12.76,1.57,339.08,119.52,9.99,2.73,58.43,2721.83,24.06,0.49,13.52,22.46,122.85,76.12,9.69,27.72,11.66,48.61,82.44,63.03,4186.82,293.22,3893.6,4186.82,4112.64,4025.67,3974.42,3970.88,3966.75,3916.91,3915.34,3905.35,3822.91,3810.15,3755.24,3120.27,3120.27,3120.27,3108.18,3108.18,3075.42,3075.42,3075.42,3025.02,3025.02,3025.02,3021.36,2986.17,2984.34,2984.34,1922,11,1923,2,0.059504132
1922-12-31 23:59:59,DCR23_Baseline,DCR 2023,Current,1313.62,3683.13,0.0,0.0,0.0,3683.13,3683.13,3683.13,0.0,4600.0,4600.0,0.0,4600.0,-5290.32,33060.85,27191.98,5151.46,29526.38,29526.38,29440.04,19072.89,21842.28,14064.39,9754.36,137.1,36575.11,2649.47,2649.47,55.02,649.29,61.57,245.36,78.51,272.12,0.0,143.38,1313.62,0.0,3683.46,4600.0,0.0,506.89,0.0,8283.13,574.87,4500.0,31450.71,26950.71,0.0,16229.64,10721.07,4500.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,266.17,-0.0,0.22,54.52,54.52,0.0,0.0,324.49,0.0,0.0,0.0,0.0,0.0,0.0,46.67,0.76,25.1,68.21,3928.14,567.0,674.6,1853.34,372.56,2396.14,1615.94,3357.12,508.91,721.95,1586.14,206.0,160.0,2.0,82.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,64.3,78.16,6.43,15.27,17.63,170.02,72.77,6.02,1.62,234.82,103.26,12.57,2.29,56.61,2482.22,23.29,0.0,9.99,22.59,117.49,59.02,7.78,9.56,11.93,44.93,174.99,71.88,4102.79,599.9,3502.9,4102.79,3967.65,3760.53,3642.89,3639.99,3636.61,3520.54,3518.93,3506.36,3331.37,3325.35,3273.08,2756.56,2756.56,2756.56,2747.95,2747.95,2723.58,2723.58,2723.58,2698.63,2698.63,2698.63,2696.03,2675.44,2674.14,2674.14,1922,12,1923,3,0.061487603
1923-01-31 23:59:59,DCR23_Baseline,DCR 2023,Current,2125.05,2725.92,0.0,0.0,0.0,2725.92,2725.92,2725.92,0.0,4088.87,4088.87,0.0,4088.87,-4516.13,27572.93,23220.87,4708.83,26398.26,26398.26,26422.25,20563.82,13198.52,10232.36,7414.15,109.56,34154.07,2278.36,2278.36,42.59,799.09,725.4,170.95,51.5,319.46,0.0,103.07,2125.05,21.04,2728.04,4088.87,0.0,244.13,0.0,6814.79,455.46,6000.0,27767.98,21767.98,0.0,10663.65,11104.32,6000.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.61,356.93,0.0,0.19,0.0,0.0,0.0,0.0,963.61,35.13,246.14,3657.95,0.0,21.04,21.04,43.98,0.61,24.16,23.5,594.24,567.0,674.6,1947.0,438.61,2517.17,1686.21,3634.77,651.17,643.03,1613.45,206.0,160.0,2.0,63.86,52.71,80.85,225.58,13.48,0.0,186.44,349.55,140.87,23.82,2.63,706.89,0.0,0.0,191.0,973.0,83.61,13.09,42.42,48.6,68.34,167.57,26.66,0.0,63.16,162.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,10.41,52.66,3.24,1.18,34.49,0.0,0.0,0.0,0.0,59.44,38.22,0.0,1.77,53.25,234.14,13.21,0.0,3.64,22.4,0.0,0.0,0.0,0.0,12.87,10.29,0.0,1.08,4226.8,555.95,3670.85,4226.8,4082.92,3904.17,3791.16,3788.37,3785.12,3674.23,3671.6,3671.6,3671.6,3647.78,3426.01,2847.29,2847.29,2847.29,2839.19,2839.19,2829.48,2829.48,2829.48,2728.62,2728.62,2728.62,2726.17,2670.82,2669.59,2669.59,1923,1,1923,4,0.061487603
1923-02-28 23:59:59,DCR23_Baseline,DCR 2023,Current,2989.2,2909.01,0.0,0.0,0.0,2909.01,2909.01,2909.01,0.0,4363.52,4363.52,0.0,4363.52,-4727.86,17465.24,15117.48,3598.8,18553.5,18553.5,18539.27,14395.56,11198.46,8116.84,5671.26,102.88,24899.8,1614.13,1614.13,11.99,1790.08,512.42,96.21,71.92,409.8,0.0,92.96,2989.2,0.0,2916.71,4363.52,0.0,187.69,0.0,7272.53,244.3,16321.43,17397.86,1076.43,0.0,0.0,1076.43,16321.43,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43,274.54,0.0,0.2,0.0,0.0,0.0,0.0,116.19,34.7,243.15,3619.41,0.0,0.0,0.0,53.08,0.43,19.03,16.37,628.09,567.0,674.6,1970.0,438.93,2592.4,1690.0,3787.55,736.01,575.8,1646.56,206.0,160.0,2.0,61.22,52.07,79.86,222.83,13.32,0.0,184.17,345.3,139.15,23.53,2.6,698.28,0.0,0.0,188.68,961.14,82.59,12.94,41.91,54.02,67.51,165.53,26.34,0.0,62.39,160.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,2.66,60.22,1.89,0.37,7.28,0.0,0.0,1.04,0.0,59.0,82.02,0.0,1.13,43.17,280.08,13.02,0.0,5.92,16.98,2.31,0.0,0.6,0.0,11.12,3.35,0.0,0.59,5408.07,1644.68,3763.39,5408.07,4998.21,4379.79,4069.09,4066.2,4062.84,3755.74,3753.14,3753.14,3753.14,3728.57,3482.77,2926.2,2926.2,2926.2,2916.41,2916.41,2916.41,2916.41,2916.41,2796.86,2796.86,2796.86,2793.9,2714.5,2713.02,2713.02,1923,2,1923,5,0.05553719
1923-03-31 23:59:59,DCR23_Baseline,DCR 2023,Current,2991.16,2244.53,0.0,0.0,0.0,2244.53,2244.53,2244.53,0.0,3366.8,3366.8,0.0,3366.8,-3500.0,13386.32,10962.79,2968.3,14097.67,14097.67,14115.23,11896.87,7179.23,6122.02,4514.66,0.0,19767.22,1436.81,1436.81,77.48,1338.73,1118.36,220.29,35.53,146.87,0.0,122.36,2991.16,21.04,2254.78,3366.8,0.0,190.92,0.0,5713.25,244.58,9935.89,12704.06,2768.17,0.0,1571.22,1101.74,9935.89,0.58,0.64,1.0,0.83,0.89,1.0,1.0,1.0,1.0,0.38,278.37,-0.0,0.07,0.0,0.0,0.0,0.0,17.18,11.59,81.23,1247.48,0.0,21.04,21.04,54.84,0.38,18.75,7.59,593.09,672.89,701.95,2025.14,462.12,2812.75,1690.0,3910.59,749.98,579.49,1677.95,217.0,153.02,3.0,65.82,17.39,26.68,74.44,4.45,0.0,61.53,115.35,46.49,7.86,0.87,233.27,0.0,0.0,63.03,321.09,27.59,4.32,14.0,56.4,22.55,55.3,8.8,0.0,20.84,53.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59,3.61,45.21,1.54,0.67,6.56,0.0,0.0,5.02,0.09,63.46,84.87,0.0,1.02,34.89,255.59,4.87,1.66,8.06,14.6,9.89,0.0,3.71,0.0,9.24,2.72,0.0,0.47,2917.41,1078.23,1839.18,2917.41,2612.1,2240.44,2039.58,2036.92,2033.82,1836.25,1835.29,1835.29,1835.29,1822.41,1679.51,1416.47,1416.47,1416.47,1406.36,1406.36,1401.4,1401.4,1401.4,1351.26,1351.26,1351.26,1348.21,1305.71,1304.18,1304.18,1923,3,1923,6,0.061487603
1923-04-30 23:59:59,DCR23_Baseline,DCR 2023,Current,2721.39,703.34,0.0,0.0,0.0,703.34,703.34,703.34,0.0,3743.48,3743.48,0.0,3743.48,-1186.26,22740.9,14940.29,3529.72,18065.32,18065.32,18058.28,13994.0,8960.99,7027.89,6527.35,181.24,27844.7,1924.35,1924.35,365.52,1284.51,898.1,190.15,48.94,120.79,1068.12,1495.8,2721.39,21.75,709.6,3743.48,0.0,206.94,0.0,5303.34,247.76,8933.33,23788.87,14855.54,0.0,5111.72,9033.49,8933.33,0.58,0.64,1.0,0.83,0.89,1.0,1.0,1.0,1.0,0.5,291.63,-0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,21.75,21.75,75.47,0.5,21.91,38.64,1705.35,900.0,836.89,2029.09,451.44,3131.72,1713.0,4239.91,803.43,498.15,1778.85,240.0,152.34,4.0,70.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89,3.01,117.63,2.04,1.25,28.8,71.62,9.19,4.53,0.42,246.63,126.19,0.0,1.54,52.02,835.15,10.18,3.25,12.37,24.05,48.01,0.0,9.49,0.0,14.06,28.46,0.0,0.67,2810.34,928.78,1881.56,2810.34,2551.88,2195.8,2038.28,2035.01,2031.2,1878.25,1877.83,1877.83,1877.83,1873.31,1807.49,1519.56,1519.56,1519.56,1505.64,1505.64,1498.06,1498.06,1498.06,1403.21,1403.21,1403.21,1399.0,1327.09,1324.98,1324.98,1923,4,1923,7,0.059504132
1923-05-31 23:59:59,DCR23_Baseline,DCR 2023,Current,5431.43,814.91,0.0,0.0,0.0,814.91,814.91,814.91,0.0,3818.29,3818.29,0.0,3818.29,-1923.4,17647.02,12981.11,3346.36,16769.5,16769.5,16838.94,10671.26,5948.19,3477.01,8020.88,331.54,24822.86,1903.09,1903.09,1049.56,3082.86,1660.24,201.86,56.16,160.1,5568.55,6697.73,5431.43,30.41,837.35,3818.29,0.0,195.31,0.0,4633.2,227.6,8103.63,17437.36,9333.73,0.0,4277.35,5056.38,8103.63,0.71,0.92,1.0,0.96,1.0,1.0,1.0,1.0,1.0,0.5,315.75,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,9.37,21.04,30.41,108.56,0.5,34.5,37.49,2319.89,967.0,970.0,2046.29,523.77,3131.51,1805.22,4106.87,729.93,388.54,1801.66,240.0,160.0,3.0,65.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.43,5.73,116.03,3.64,1.19,65.25,81.91,11.17,14.72,0.4,540.02,143.75,0.0,1.46,49.36,984.71,17.95,4.73,15.64,27.57,56.81,0.0,10.42,39.57,13.76,19.54,0.0,0.64,4769.77,2356.19,2413.57,4769.77,4132.41,3242.97,2821.95,2817.57,2812.46,2397.92,2397.52,2397.52,2397.52,2382.8,2236.24,1725.78,1725.78,1725.78,1705.76,1705.76,1705.76,1705.76,1705.76,1573.64,1573.64,1573.64,1567.58,1461.19,1458.16,1458.16,1923,5,1923,8,0.061487603
1923-06-30 23:59:59,DCR23_Baseline,DCR 2023,Current,6316.12,1178.03,0.0,0.0,0.0,1178.03,1178.03,1178.03,0.0,3327.82,3327.82,0.0,3327.82,-3598.18,7054.65,5295.04,2449.7,8423.48,10432.63,10510.64,6925.1,4656.66,3388.71,8327.14,249.94,14650.88,1903.09,1903.09,1112.01,3424.41,2030.29,221.36,99.82,127.53,5151.94,6398.71,6316.12,0.0,1204.91,3327.82,2009.14,189.9,0.0,4505.85,219.47,6325.42,6348.5,23.08,0.0,0.0,0.0,6325.42,0.76,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,297.41,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.91,0.5,45.4,69.42,3798.91,967.0,1016.01,2028.15,490.06,3233.52,1903.38,3864.23,552.7,223.51,1726.34,240.0,158.68,3.0,66.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.83,17.62,109.52,5.86,8.37,82.48,100.29,13.52,63.01,5.37,1215.4,189.97,15.83,1.5,51.09,1267.85,36.26,7.83,17.18,31.52,75.91,37.92,27.05,49.46,14.3,33.17,207.75,0.66,6514.66,2815.56,3699.1,6514.66,5706.01,4715.89,4198.18,4192.98,4186.91,3679.51,3674.14,3658.31,3450.56,3387.55,3137.48,2018.35,2018.35,2018.35,1993.28,1993.28,1993.28,1993.28,1993.28,1784.2,1784.2,1784.2,1776.61,1659.18,1655.39,1655.39,1923,6,1923,9,0.059504132
1923-07-31 23:59:59,DCR23_Baseline,DCR 2023,Current,7289.03,7098.23,2.35,2.35,0.0,6995.2,6995.2,7098.23,100.69,3212.07,3212.07,0.0,3212.07,-9887.81,7636.6,10228.5,3560.55,14601.59,18283.18,18370.73,13528.79,5270.94,4407.76,10531.55,278.83,21576.18,1903.09,1903.09,1401.82,3844.78,2478.5,241.79,93.02,153.91,6335.05,7871.31,7286.68,9.37,7132.69,3212.07,3681.6,439.15,0.0,10310.31,236.63,6500.0,6569.61,69.61,0.0,0.0,0.0,6500.0,0.76,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,267.48,0.0,0.54,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,9.37,0.0,9.37,151.43,0.5,68.2,68.31,4339.66,736.31,967.98,1953.75,389.1,2604.75,1796.32,3438.2,296.31,375.76,1605.47,240.0,160.0,3.0,77.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6,19.92,110.22,6.23,7.7,98.07,52.83,22.33,85.14,16.0,1516.28,138.6,20.42,1.61,49.43,1417.29,36.21,8.72,18.93,31.4,73.46,106.44,28.11,49.46,14.09,32.1,212.22,0.64,7120.83,2984.73,4136.1,7120.83,6312.89,5181.72,4658.07,4652.44,4645.88,4133.65,4117.65,4097.23,3885.01,3799.87,3524.79,2205.73,2205.73,2205.73,2177.78,2175.43,2158.39,2158.39,2158.39,1919.65,1919.65,1919.65,1911.19,1785.11,1780.88,1780.88,1923,7,1923,10,0.061487603
1923-08-31 23:59:59,DCR23_Baseline,DCR 2023,Current,5896.51,7118.06,29.15,29.15,0.0,7062.62,7062.62,7118.06,26.29,2559.37,2559.37,0.0,2559.37,-9638.1,5575.43,8498.18,3166.68,12331.91,15499.67,15567.58,13927.46,5194.55,4131.47,8290.1,304.42,17838.21,1903.09,1903.09,1113.93,3028.97,1791.58,266.55,181.53,307.88,4522.52,5857.56,5867.36,4.52,7141.46,2559.37,3167.76,705.08,0.0,9677.43,712.88,4000.0,4000.0,0.0,0.0,0.0,0.0,4000.0,0.76,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,303.61,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,4.52,124.98,0.5,72.93,75.09,4238.16,690.17,889.05,1871.68,275.51,2071.68,1641.79,3169.85,90.0,540.46,1412.73,240.0,160.0,3.0,84.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.21,25.51,100.85,5.18,11.5,95.69,64.22,33.74,73.62,0.8,1336.38,126.44,10.79,1.77,49.53,1554.43,36.52,7.01,18.93,31.3,98.16,132.43,22.78,49.46,14.0,38.57,145.2,1.19,6366.75,2371.45,3995.31,6366.75,5750.32,4854.11,4457.26,4451.55,4444.89,4057.55,4056.74,4045.95,3900.75,3827.13,3570.04,2198.37,2198.37,2198.37,2175.3,2146.16,2095.04,2095.04,2095.04,1930.51,1930.51,1930.51,1923.54,1822.23,1818.74,1818.74,1923,8,1923,11,0.061487603
1923-09-30 23:59:59,DCR23_Baseline,DCR 2023,Current,4889.67,5961.67,1597.59,1597.59,0.0,4248.14,4248.14,5961.67,115.94,4600.0,4600.0,0.0,4600.0,-9929.51,5902.49,8834.06,3153.5,12255.93,15406.49,15453.83,12400.62,9267.44,6008.75,7340.19,266.26,17951.51,1903.09,1903.09,518.15,1287.12,691.53,289.12,321.47,839.06,1671.65,2544.64,3292.08,0.0,5974.87,4600.0,3150.56,1159.0,0.0,10561.67,1287.82,3000.0,5050.63,2050.63,1280.46,0.0,0.0,3000.0,0.76,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,494.96,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.46,0.5,52.83,67.58,4020.07,611.56,845.53,1851.75,257.0,2061.54,1573.48,3014.23,170.23,546.49,1253.84,235.0,160.0,3.0,87.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,37.64,97.78,4.18,11.89,83.04,119.47,62.8,34.9,0.0,695.1,64.47,11.15,1.81,51.07,2113.46,30.0,1.52,15.99,29.42,104.59,160.92,10.77,37.59,13.79,37.58,66.45,1.81,6295.55,2534.79,3760.76,6295.55,6075.81,5670.69,5535.69,5530.74,5524.97,5393.23,5393.23,5382.07,5315.63,5280.73,5140.81,4149.0,4149.0,4149.0,4126.04,2528.45,2475.63,2475.63,2475.63,2363.45,2363.45,2363.45,2356.5,2302.04,2298.57,2298.57,1923,9,1923,12,0.059504132
